date,ticker,open,high,low,close,volume
2021-10-22,ICICIBANK,1152.3,1166.89,1149.54,1165.42,13262936
2021-10-25,ICICIBANK,1165.42,1180.3,1164.82,1179.33,9868335
2021-10-26,ICICIBANK,1179.33,1181.74,1138.86,1142.58,7901226
2021-10-27,ICICIBANK,1142.58,1144.21,1125.48,1129.48,10949925
2021-10-28,ICICIBANK,1129.48,1151.49,1110.02,1140.79,7674736
2021-10-29,ICICIBANK,1140.79,1163.17,1130.83,1153.8,6781507
2021-11-01,ICICIBANK,1153.8,1166.22,1153.49,1166.0,3020066
2021-11-02,ICICIBANK,1166.0,1166.18,1158.48,1158.67,5568098
2021-11-03,ICICIBANK,1158.67,1163.45,1155.4,1159.7,7353500
2021-11-04,ICICIBANK,1159.7,1185.8,1154.88,1181.67,6821344
2021-11-05,ICICIBANK,1181.67,1186.47,1175.69,1180.38,7948067
2021-11-08,ICICIBANK,1180.38,1192.65,1179.83,1192.39,3259254
2021-11-09,ICICIBANK,1192.39,1195.12,1189.02,1191.89,7829277
2021-11-10,ICICIBANK,1191.89,1216.2,1187.74,1212.59,2737812
2021-11-11,ICICIBANK,1212.59,1212.93,1211.95,1212.52,5270907
2021-11-12,ICICIBANK,1212.52,1227.12,1210.34,1225.69,4007189
2021-11-15,ICICIBANK,1225.69,1226.52,1203.85,1204.96,5416537
2021-11-16,ICICIBANK,1204.96,1205.84,1182.66,1184.01,3601078
2021-11-17,ICICIBANK,1184.01,1185.4,1173.03,1174.1,9044178
2021-11-18,ICICIBANK,1174.1,1177.63,1166.61,1168.86,8224767
2021-11-19,ICICIBANK,1168.86,1178.27,1148.7,1156.15,9126402
2021-11-22,ICICIBANK,1156.15,1157.36,1152.22,1153.38,9685779
2021-11-23,ICICIBANK,1153.38,1154.86,1138.89,1141.06,4019366
2021-11-24,ICICIBANK,1141.06,1168.04,1140.68,1167.74,6933282
2021-11-25,ICICIBANK,1167.74,1179.87,1167.69,1179.81,7270024
2021-11-26,ICICIBANK,1179.81,1200.86,1176.98,1198.33,4245621
2021-11-29,ICICIBANK,1198.33,1199.0,1197.98,1198.62,6886875
2021-11-30,ICICIBANK,1198.62,1211.18,1193.57,1202.51,10908451
2021-12-01,ICICIBANK,1202.51,1209.99,1202.2,1209.7,3281967
2021-12-02,ICICIBANK,1209.7,1239.51,1204.14,1233.97,14891820
2021-12-03,ICICIBANK,1233.97,1251.69,1228.78,1243.86,6113216
2021-12-06,ICICIBANK,1243.86,1274.51,1242.43,1271.71,3889399
2021-12-07,ICICIBANK,1271.71,1272.6,1267.47,1269.37,11101836
2021-12-08,ICICIBANK,1269.37,1273.69,1255.54,1259.8,11049409
2021-12-09,ICICIBANK,1259.8,1265.02,1256.59,1261.5,10479542
2021-12-10,ICICIBANK,1261.5,1287.89,1250.96,1269.44,7987173
2021-12-13,ICICIBANK,1269.44,1298.98,1265.29,1291.23,5828750
2021-12-14,ICICIBANK,1291.23,1292.74,1230.58,1232.23,5595610
2021-12-15,ICICIBANK,1232.23,1250.84,1227.11,1246.01,14254779
2021-12-16,ICICIBANK,1246.01,1279.71,1229.88,1264.17,11361904
2021-12-17,ICICIBANK,1264.17,1269.28,1216.05,1220.12,13007193
2021-12-20,ICICIBANK,1220.12,1235.76,1203.65,1218.57,8338136
2021-12-21,ICICIBANK,1218.57,1230.55,1217.23,1229.78,3612138
2021-12-22,ICICIBANK,1229.78,1237.0,1220.25,1229.81,7321475
2021-12-23,ICICIBANK,1229.81,1229.95,1228.95,1229.24,4999304
2021-12-24,ICICIBANK,1229.24,1234.36,1209.52,1213.59,3437893
2021-12-27,ICICIBANK,1213.59,1214.07,1197.3,1198.57,5116668
2021-12-28,ICICIBANK,1198.57,1217.84,1193.39,1210.55,4181238
2021-12-29,ICICIBANK,1210.55,1215.51,1186.71,1193.41,4004984
2021-12-30,ICICIBANK,1193.41,1197.26,1190.15,1195.4,7719671
2021-12-31,ICICIBANK,1195.4,1207.84,1189.8,1198.82,3459497
2022-01-03,ICICIBANK,1198.82,1207.16,1193.82,1203.32,3371813
2022-01-04,ICICIBANK,1203.32,1215.57,1201.5,1214.65,5729003
2022-01-05,ICICIBANK,1214.65,1228.32,1208.31,1223.93,9739777
2022-01-06,ICICIBANK,1223.93,1229.19,1223.01,1228.03,7323730
2022-01-07,ICICIBANK,1228.03,1251.18,1222.64,1245.27,8347161
2022-01-10,ICICIBANK,1245.27,1250.45,1244.25,1248.78,6606326
2022-01-11,ICICIBANK,1248.78,1262.11,1247.94,1260.5,6840051
2022-01-12,ICICIBANK,1260.5,1260.57,1251.1,1251.23,6109694
2022-01-13,ICICIBANK,1251.23,1266.79,1247.67,1264.28,3545281
2022-01-14,ICICIBANK,1264.28,1281.53,1263.52,1280.63,3773878
2022-01-17,ICICIBANK,1280.63,1301.84,1270.68,1291.31,6090878
2022-01-18,ICICIBANK,1291.31,1291.72,1285.54,1285.85,6562903
2022-01-19,ICICIBANK,1285.85,1285.94,1283.41,1283.47,11451817
2022-01-20,ICICIBANK,1283.47,1286.69,1250.86,1254.02,5342942
2022-01-21,ICICIBANK,1254.02,1280.49,1253.91,1280.33,5465380
2022-01-24,ICICIBANK,1280.33,1281.96,1271.27,1273.75,7053772
2022-01-25,ICICIBANK,1273.75,1285.35,1271.82,1284.2,4486471
2022-01-26,ICICIBANK,1284.2,1291.66,1283.0,1290.33,2269334
2022-01-27,ICICIBANK,1290.33,1301.56,1255.45,1264.22,3258568
2022-01-28,ICICIBANK,1264.22,1274.59,1259.29,1270.59,4122617
2022-01-31,ICICIBANK,1270.59,1271.01,1261.05,1261.97,4312493
2022-02-01,ICICIBANK,1261.97,1268.17,1247.08,1258.81,5272490
2022-02-02,ICICIBANK,1258.81,1268.87,1254.39,1266.67,8902867
2022-02-03,ICICIBANK,1266.67,1271.43,1252.72,1255.96,10845002
2022-02-04,ICICIBANK,1255.96,1282.08,1242.93,1270.92,10492371
2022-02-07,ICICIBANK,1270.92,1276.03,1270.62,1275.75,10274945
2022-02-08,ICICIBANK,1275.75,1275.95,1246.3,1246.51,7136681
2022-02-09,ICICIBANK,1246.51,1269.04,1245.07,1267.58,7662633
2022-02-10,ICICIBANK,1267.58,1273.3,1250.61,1261.31,5931871
2022-02-11,ICICIBANK,1261.31,1264.37,1238.78,1240.15,2996402
2022-02-14,ICICIBANK,1240.15,1245.58,1221.91,1226.63,8871792
2022-02-15,ICICIBANK,1226.63,1238.07,1226.04,1237.63,6717056
2022-02-16,ICICIBANK,1237.63,1238.68,1231.99,1232.87,5125930
2022-02-17,ICICIBANK,1232.87,1239.31,1210.41,1216.81,5070188
2022-02-18,ICICIBANK,1216.81,1217.28,1211.57,1212.39,7490982
2022-02-21,ICICIBANK,1212.39,1223.89,1211.72,1223.25,3137948
2022-02-22,ICICIBANK,1223.25,1240.85,1222.53,1239.72,4257500
2022-02-23,ICICIBANK,1239.72,1268.87,1238.16,1267.45,8953351
2022-02-24,ICICIBANK,1267.45,1270.77,1256.04,1264.1,3580332
2022-02-25,ICICIBANK,1264.1,1276.17,1260.25,1272.81,7464883
2022-02-28,ICICIBANK,1272.81,1296.95,1270.76,1293.91,3545597
2022-03-01,ICICIBANK,1293.91,1303.78,1293.49,1302.92,5952527
2022-03-02,ICICIBANK,1302.92,1304.46,1298.43,1300.78,3409593
2022-03-03,ICICIBANK,1300.78,1303.53,1298.22,1301.16,9524345
2022-03-04,ICICIBANK,1301.16,1310.91,1298.47,1304.01,2776544
2022-03-07,ICICIBANK,1304.01,1307.88,1280.42,1286.69,9501029
2022-03-08,ICICIBANK,1286.69,1287.83,1283.58,1284.71,8080956
2022-03-09,ICICIBANK,1284.71,1288.67,1282.14,1285.06,5386632
2022-03-10,ICICIBANK,1285.06,1307.05,1275.83,1298.77,9580015
2022-03-11,ICICIBANK,1298.77,1303.08,1298.37,1302.69,7299400
2022-03-14,ICICIBANK,1302.69,1338.05,1299.38,1333.76,6148309
2022-03-15,ICICIBANK,1333.76,1370.77,1332.98,1370.46,7177429
2022-03-16,ICICIBANK,1370.46,1376.21,1345.65,1354.5,8007403
2022-03-17,ICICIBANK,1354.5,1354.93,1333.24,1333.9,4140439
2022-03-18,ICICIBANK,1333.9,1365.87,1333.56,1365.49,7410272
2022-03-21,ICICIBANK,1365.49,1411.62,1354.75,1398.74,7398996
2022-03-22,ICICIBANK,1398.74,1404.78,1387.88,1393.06,4439541
2022-03-23,ICICIBANK,1393.06,1404.63,1392.26,1402.91,5626626
2022-03-24,ICICIBANK,1402.91,1403.61,1379.61,1380.21,5964297
2022-03-25,ICICIBANK,1380.21,1380.31,1376.9,1376.98,2744115
2022-03-28,ICICIBANK,1376.98,1389.97,1376.72,1389.55,7059442
2022-03-29,ICICIBANK,1389.55,1394.93,1354.03,1359.18,5161860
2022-03-30,ICICIBANK,1359.18,1407.89,1347.73,1403.61,5546466
2022-03-31,ICICIBANK,1403.61,1415.69,1400.9,1412.6,7254750
2022-04-01,ICICIBANK,1412.6,1418.53,1412.39,1418.21,5746995
2022-04-04,ICICIBANK,1418.21,1419.5,1413.73,1415.54,10802631
2022-04-05,ICICIBANK,1415.54,1416.58,1405.43,1407.16,6165181
2022-04-06,ICICIBANK,1407.16,1409.1,1392.53,1393.88,3647359
2022-04-07,ICICIBANK,1393.88,1395.43,1360.1,1361.3,8591650
2022-04-08,ICICIBANK,1361.3,1363.11,1349.55,1351.47,6604342
2022-04-11,ICICIBANK,1351.47,1370.85,1348.5,1368.02,5605565
2022-04-12,ICICIBANK,1368.02,1381.69,1366.83,1379.51,3620456
2022-04-13,ICICIBANK,1379.51,1395.01,1376.48,1389.29,3286257
2022-04-14,ICICIBANK,1389.29,1397.14,1389.15,1396.91,7448066
2022-04-15,ICICIBANK,1396.91,1400.54,1393.35,1397.85,6126106
2022-04-18,ICICIBANK,1397.85,1409.35,1397.63,1409.15,3260034
2022-04-19,ICICIBANK,1409.15,1411.05,1403.46,1405.35,4159141
2022-04-20,ICICIBANK,1405.35,1411.81,1403.04,1409.71,8032467
2022-04-21,ICICIBANK,1409.71,1435.83,1409.46,1435.55,7673045
2022-04-22,ICICIBANK,1435.55,1435.97,1433.51,1433.65,6551739
2022-04-25,ICICIBANK,1433.65,1437.66,1430.0,1434.92,7056296
2022-04-26,ICICIBANK,1434.92,1440.89,1418.45,1425.55,8686963
2022-04-27,ICICIBANK,1425.55,1448.3,1424.44,1447.09,5747439
2022-04-28,ICICIBANK,1447.09,1460.6,1441.05,1453.44,7456384
2022-04-29,ICICIBANK,1453.44,1468.14,1451.5,1466.7,5030117
2022-05-02,ICICIBANK,1466.7,1468.72,1443.86,1446.65,6239023
2022-05-03,ICICIBANK,1446.65,1458.04,1445.87,1457.34,3784213
2022-05-04,ICICIBANK,1457.34,1486.63,1451.44,1481.01,6370712
2022-05-05,ICICIBANK,1481.01,1481.14,1455.96,1456.13,3894409
2022-05-06,ICICIBANK,1456.13,1463.33,1418.49,1425.02,3826179
2022-05-09,ICICIBANK,1425.02,1456.79,1421.11,1452.65,3573373
2022-05-10,ICICIBANK,1452.65,1454.43,1443.66,1447.44,7955908
2022-05-11,ICICIBANK,1447.44,1448.38,1437.19,1437.61,6189033
2022-05-12,ICICIBANK,1437.61,1437.97,1420.05,1420.68,4842998
2022-05-13,ICICIBANK,1420.68,1420.98,1410.79,1410.96,3758891
2022-05-16,ICICIBANK,1410.96,1413.24,1400.44,1403.7,7266687
2022-05-17,ICICIBANK,1403.7,1404.9,1401.49,1402.66,5539121
2022-05-18,ICICIBANK,1402.66,1404.3,1387.41,1389.82,2885676
2022-05-19,ICICIBANK,1389.82,1409.8,1382.53,1400.97,3769630
2022-05-20,ICICIBANK,1400.97,1401.26,1394.09,1394.28,5340635
2022-05-23,ICICIBANK,1394.28,1395.48,1370.68,1371.54,4490809
2022-05-24,ICICIBANK,1371.54,1383.13,1371.2,1382.82,5712034
2022-05-25,ICICIBANK,1382.82,1386.5,1363.22,1365.42,2444425
2022-05-26,ICICIBANK,1365.42,1366.67,1339.6,1340.73,7624267
2022-05-27,ICICIBANK,1340.73,1342.67,1336.23,1339.11,7089128
2022-05-30,ICICIBANK,1339.11,1340.6,1335.91,1337.85,5111544
2022-05-31,ICICIBANK,1337.85,1338.79,1315.42,1317.33,5009639
2022-06-01,ICICIBANK,1317.33,1339.02,1315.73,1337.63,14970205
2022-06-02,ICICIBANK,1337.63,1341.68,1310.65,1315.27,6474628
2022-06-03,ICICIBANK,1315.27,1333.32,1308.36,1328.8,7653827
2022-06-06,ICICIBANK,1328.8,1331.09,1304.71,1305.91,6271141
2022-06-07,ICICIBANK,1305.91,1306.75,1294.66,1295.62,6165603
2022-06-08,ICICIBANK,1295.62,1296.12,1271.59,1272.7,2538650
2022-06-09,ICICIBANK,1272.7,1276.05,1272.05,1275.65,7266082
2022-06-10,ICICIBANK,1275.65,1276.76,1266.65,1267.49,7816135
2022-06-13,ICICIBANK,1267.49,1269.54,1254.13,1258.98,8502952
2022-06-14,ICICIBANK,1258.98,1260.66,1243.97,1247.55,7102229
2022-06-15,ICICIBANK,1247.55,1249.23,1216.96,1218.39,4993918
2022-06-16,ICICIBANK,1218.39,1239.72,1214.64,1234.0,3915847
2022-06-17,ICICIBANK,1234.0,1247.69,1232.46,1244.71,3374378
2022-06-20,ICICIBANK,1244.71,1307.81,1230.36,1299.32,11222585
2022-06-21,ICICIBANK,1299.32,1314.44,1294.91,1307.68,10549774
2022-06-22,ICICIBANK,1307.68,1312.26,1277.49,1281.19,11525066
2022-06-23,ICICIBANK,1281.19,1299.37,1278.54,1296.9,11956954
2022-06-24,ICICIBANK,1296.9,1322.79,1296.07,1321.7,7314626
2022-06-27,ICICIBANK,1321.7,1359.04,1312.22,1354.86,6876606
2022-06-28,ICICIBANK,1354.86,1364.1,1339.94,1355.56,4790202
2022-06-29,ICICIBANK,1355.56,1415.92,1345.38,1400.91,5970486
2022-06-30,ICICIBANK,1400.91,1405.22,1356.28,1360.29,6493320
2022-07-01,ICICIBANK,1360.29,1362.66,1355.68,1359.22,3194397
2022-07-04,ICICIBANK,1359.22,1359.34,1336.46,1336.68,11208940
2022-07-05,ICICIBANK,1336.68,1337.18,1329.21,1329.6,5853733
2022-07-06,ICICIBANK,1329.6,1335.5,1328.69,1333.46,4303311
2022-07-07,ICICIBANK,1333.46,1336.04,1314.15,1319.86,4478722
2022-07-08,ICICIBANK,1319.86,1322.91,1304.4,1306.13,3985076
2022-07-11,ICICIBANK,1306.13,1310.64,1278.37,1280.96,6351519
2022-07-12,ICICIBANK,1280.96,1295.08,1280.14,1294.45,6244726
2022-07-13,ICICIBANK,1294.45,1295.55,1284.15,1285.07,3948155
2022-07-14,ICICIBANK,1285.07,1315.92,1279.17,1306.75,8692853
2022-07-15,ICICIBANK,1306.75,1312.67,1306.22,1312.08,6647331
2022-07-18,ICICIBANK,1312.08,1319.97,1308.76,1317.28,4206184
2022-07-19,ICICIBANK,1317.28,1319.91,1300.2,1302.18,6293836
2022-07-20,ICICIBANK,1302.18,1313.3,1298.77,1311.16,6303921
2022-07-21,ICICIBANK,1311.16,1319.14,1305.64,1314.18,4669407
2022-07-22,ICICIBANK,1314.18,1327.12,1313.45,1326.3,7825916
2022-07-25,ICICIBANK,1326.3,1338.04,1324.59,1335.68,6837314
2022-07-26,ICICIBANK,1335.68,1344.55,1310.45,1320.63,7251765
2022-07-27,ICICIBANK,1320.63,1320.64,1306.75,1306.78,6407174
2022-07-28,ICICIBANK,1306.78,1306.97,1304.91,1305.15,5898971
2022-07-29,ICICIBANK,1305.15,1308.19,1297.7,1299.94,4500801
2022-08-01,ICICIBANK,1299.94,1302.43,1276.46,1278.86,3852359
2022-08-02,ICICIBANK,1278.86,1283.45,1272.37,1279.03,4041845
2022-08-03,ICICIBANK,1279.03,1279.15,1272.56,1272.7,9084629
2022-08-04,ICICIBANK,1272.7,1295.49,1270.55,1293.39,5770398
2022-08-05,ICICIBANK,1293.39,1306.14,1288.15,1300.22,7241858
2022-08-08,ICICIBANK,1300.22,1307.93,1282.27,1291.58,7437583
2022-08-09,ICICIBANK,1291.58,1293.6,1284.38,1286.54,3287431
2022-08-10,ICICIBANK,1286.54,1288.91,1254.9,1257.11,10759754
2022-08-11,ICICIBANK,1257.11,1267.74,1201.93,1214.29,6532668
2022-08-12,ICICIBANK,1214.29,1214.42,1168.29,1168.35,5418948
2022-08-15,ICICIBANK,1168.35,1170.64,1136.31,1139.08,11972196
2022-08-16,ICICIBANK,1139.08,1142.71,1093.77,1097.53,13912833
2022-08-17,ICICIBANK,1097.53,1116.04,1090.23,1101.53,9101969
2022-08-18,ICICIBANK,1101.53,1129.02,1099.64,1125.97,12747176
2022-08-19,ICICIBANK,1125.97,1126.57,1106.33,1106.83,4349458
2022-08-22,ICICIBANK,1106.83,1116.93,1106.44,1116.35,13039855
2022-08-23,ICICIBANK,1116.35,1173.73,1114.14,1168.61,4903284
2022-08-24,ICICIBANK,1168.61,1178.41,1167.49,1177.54,7455085
2022-08-25,ICICIBANK,1177.54,1194.29,1177.27,1193.83,8720407
2022-08-26,ICICIBANK,1193.83,1200.22,1177.34,1184.37,4079781
2022-08-29,ICICIBANK,1184.37,1185.42,1176.08,1176.74,4647521
2022-08-30,ICICIBANK,1176.74,1196.31,1175.01,1195.08,8498649
2022-08-31,ICICIBANK,1195.08,1195.86,1178.01,1178.54,4428037
2022-09-01,ICICIBANK,1178.54,1188.4,1173.55,1184.65,5768920
2022-09-02,ICICIBANK,1184.65,1200.01,1176.57,1196.56,8413617
2022-09-05,ICICIBANK,1196.56,1215.48,1193.27,1212.75,7227114
2022-09-06,ICICIBANK,1212.75,1226.52,1212.54,1226.17,6916661
2022-09-07,ICICIBANK,1226.17,1226.54,1220.07,1220.3,10443067
2022-09-08,ICICIBANK,1220.3,1231.91,1216.29,1228.01,8554183
2022-09-09,ICICIBANK,1228.01,1238.28,1227.0,1237.46,4563864
2022-09-12,ICICIBANK,1237.46,1238.98,1215.11,1216.46,4448868
2022-09-13,ICICIBANK,1216.46,1218.1,1214.95,1216.62,6140884
2022-09-14,ICICIBANK,1216.62,1235.71,1214.14,1233.49,8078970
2022-09-15,ICICIBANK,1233.49,1245.99,1231.19,1244.19,6100693
2022-09-16,ICICIBANK,1244.19,1254.69,1231.4,1240.15,6314448
2022-09-19,ICICIBANK,1240.15,1250.81,1238.4,1249.35,5042271
2022-09-20,ICICIBANK,1249.35,1250.33,1241.31,1242.14,6288618
2022-09-21,ICICIBANK,1242.14,1254.69,1241.73,1254.35,5413975
2022-09-22,ICICIBANK,1254.35,1275.63,1251.22,1272.82,3903733
2022-09-23,ICICIBANK,1272.82,1291.2,1269.84,1289.14,5754750
2022-09-26,ICICIBANK,1289.14,1324.6,1286.35,1319.5,10314752
2022-09-27,ICICIBANK,1319.5,1338.93,1316.63,1335.79,6377907
2022-09-28,ICICIBANK,1335.79,1339.69,1326.26,1333.5,6120508
2022-09-29,ICICIBANK,1333.5,1334.7,1332.1,1333.63,4273825
2022-09-30,ICICIBANK,1333.63,1349.79,1326.79,1345.19,7973614
2022-10-03,ICICIBANK,1345.19,1347.71,1309.71,1310.87,6310874
2022-10-04,ICICIBANK,1310.87,1314.82,1308.7,1312.54,7555012
2022-10-05,ICICIBANK,1312.54,1324.46,1310.42,1322.42,6670419
2022-10-06,ICICIBANK,1322.42,1322.74,1320.81,1321.07,7756601
2022-10-07,ICICIBANK,1321.07,1328.4,1291.55,1299.33,5035028
2022-10-10,ICICIBANK,1299.33,1313.47,1294.25,1302.79,3525685
2022-10-11,ICICIBANK,1302.79,1305.46,1281.49,1284.2,4867291
2022-10-12,ICICIBANK,1284.2,1298.58,1282.05,1295.04,2630342
2022-10-13,ICICIBANK,1295.04,1295.71,1262.8,1263.49,2818049
2022-10-14,ICICIBANK,1263.49,1266.98,1221.82,1223.9,4099129
2022-10-17,ICICIBANK,1223.9,1225.75,1212.24,1213.9,9197077
2022-10-18,ICICIBANK,1213.9,1216.17,1208.41,1211.08,3619104
2022-10-19,ICICIBANK,1211.08,1229.58,1210.64,1229.27,10091985
2022-10-20,ICICIBANK,1229.27,1233.91,1212.42,1214.73,5342464
2022-10-21,ICICIBANK,1214.73,1217.25,1207.95,1210.81,4815063
2022-10-24,ICICIBANK,1210.81,1220.52,1209.87,1218.06,6157682
2022-10-25,ICICIBANK,1218.06,1237.54,1211.76,1233.4,6220818
2022-10-26,ICICIBANK,1233.4,1254.77,1225.4,1248.62,4039525
2022-10-27,ICICIBANK,1248.62,1262.94,1242.16,1256.98,9582827
2022-10-28,ICICIBANK,1256.98,1257.46,1232.55,1233.57,6101781
2022-10-31,ICICIBANK,1233.57,1235.67,1216.93,1218.17,8663330
2022-11-01,ICICIBANK,1218.17,1230.13,1216.9,1227.11,3232880
2022-11-02,ICICIBANK,1227.11,1244.43,1222.63,1236.91,4960903
2022-11-03,ICICIBANK,1236.91,1269.2,1234.27,1267.81,7624334
2022-11-04,ICICIBANK,1267.81,1315.36,1264.69,1313.02,6118958
2022-11-07,ICICIBANK,1313.02,1331.35,1311.98,1330.93,7422355
2022-11-08,ICICIBANK,1330.93,1340.65,1328.48,1336.33,6458039
2022-11-09,ICICIBANK,1336.33,1355.87,1331.73,1352.69,3138447
2022-11-10,ICICIBANK,1352.69,1356.35,1348.8,1352.24,3562545
2022-11-11,ICICIBANK,1352.24,1356.55,1350.98,1355.01,5911726
2022-11-14,ICICIBANK,1355.01,1392.39,1354.28,1391.45,4512542
2022-11-15,ICICIBANK,1391.45,1407.84,1388.19,1404.45,7009265
2022-11-16,ICICIBANK,1404.45,1412.71,1401.8,1410.86,6603730
2022-11-17,ICICIBANK,1410.86,1428.15,1402.39,1419.16,6245107
2022-11-18,ICICIBANK,1419.16,1425.91,1416.58,1424.37,4571721
2022-11-21,ICICIBANK,1424.37,1431.72,1402.27,1406.22,6335164
2022-11-22,ICICIBANK,1406.22,1409.71,1377.05,1381.12,2894716
2022-11-23,ICICIBANK,1381.12,1382.29,1339.75,1340.29,3056394
2022-11-24,ICICIBANK,1340.29,1362.13,1339.55,1361.34,7596066
2022-11-25,ICICIBANK,1361.34,1365.48,1346.05,1348.94,6449705
2022-11-28,ICICIBANK,1348.94,1349.18,1332.46,1332.98,8822836
2022-11-29,ICICIBANK,1332.98,1336.36,1323.7,1327.67,5136302
2022-11-30,ICICIBANK,1327.67,1341.98,1324.66,1336.35,4305313
2022-12-01,ICICIBANK,1336.35,1353.92,1330.11,1346.19,7449548
2022-12-02,ICICIBANK,1346.19,1358.33,1343.95,1355.34,4262726
2022-12-05,ICICIBANK,1355.34,1377.18,1355.08,1377.0,4406079
2022-12-06,ICICIBANK,1377.0,1381.64,1374.23,1379.87,6364992
2022-12-07,ICICIBANK,1379.87,1400.84,1378.23,1399.67,6560109
2022-12-08,ICICIBANK,1399.67,1425.41,1392.05,1418.44,2610441
2022-12-09,ICICIBANK,1418.44,1435.38,1413.33,1429.01,7164176
2022-12-12,ICICIBANK,1429.01,1438.97,1422.1,1432.26,7107940
2022-12-13,ICICIBANK,1432.26,1433.65,1411.8,1413.65,4620017
2022-12-14,ICICIBANK,1413.65,1434.81,1409.67,1433.17,4360616
2022-12-15,ICICIBANK,1433.17,1436.0,1393.34,1396.74,7456397
2022-12-16,ICICIBANK,1396.74,1413.69,1394.69,1412.31,4049613
2022-12-19,ICICIBANK,1412.31,1431.73,1412.1,1431.41,9052853
2022-12-20,ICICIBANK,1431.41,1433.62,1420.44,1426.35,9601918
2022-12-21,ICICIBANK,1426.35,1428.89,1414.7,1416.64,7860798
2022-12-22,ICICIBANK,1416.64,1416.68,1415.85,1415.89,3261445
2022-12-23,ICICIBANK,1415.89,1416.74,1414.49,1415.99,5484438
2022-12-26,ICICIBANK,1415.99,1444.12,1414.46,1441.74,9388789
2022-12-27,ICICIBANK,1441.74,1454.7,1437.28,1447.57,6658439
2022-12-28,ICICIBANK,1447.57,1461.89,1444.98,1457.16,2421349
2022-12-29,ICICIBANK,1457.16,1463.02,1453.1,1460.81,6084450
2022-12-30,ICICIBANK,1460.81,1482.52,1459.95,1481.17,4725092
2023-01-02,ICICIBANK,1481.17,1483.79,1467.09,1469.46,6539808
2023-01-03,ICICIBANK,1469.46,1492.56,1468.55,1491.91,4076920
2023-01-04,ICICIBANK,1491.91,1496.76,1488.56,1494.3,5279846
2023-01-05,ICICIBANK,1494.3,1509.81,1492.42,1507.22,8571371
2023-01-06,ICICIBANK,1507.22,1508.58,1501.21,1504.03,7313926
2023-01-09,ICICIBANK,1504.03,1524.88,1503.03,1524.28,4100839
2023-01-10,ICICIBANK,1524.28,1524.87,1496.0,1496.37,6195849
2023-01-11,ICICIBANK,1496.37,1497.31,1479.61,1480.82,7328581
2023-01-12,ICICIBANK,1480.82,1503.4,1478.05,1502.22,3966015
2023-01-13,ICICIBANK,1502.22,1502.39,1490.79,1490.99,6472730
2023-01-16,ICICIBANK,1490.99,1513.19,1489.29,1511.8,3497887
2023-01-17,ICICIBANK,1511.8,1516.79,1473.52,1477.44,8065030
2023-01-18,ICICIBANK,1477.44,1479.74,1476.98,1479.37,5391640
2023-01-19,ICICIBANK,1479.37,1486.67,1461.75,1467.49,8810213
2023-01-20,ICICIBANK,1467.49,1474.47,1450.48,1456.09,7737447
2023-01-23,ICICIBANK,1456.09,1459.07,1414.62,1417.76,4459109
2023-01-24,ICICIBANK,1417.76,1442.69,1416.1,1439.31,7618801
2023-01-25,ICICIBANK,1439.31,1450.93,1437.6,1449.18,7123634
2023-01-26,ICICIBANK,1449.18,1450.62,1441.95,1443.98,3866903
2023-01-27,ICICIBANK,1443.98,1467.83,1439.21,1464.07,5354458
2023-01-30,ICICIBANK,1464.07,1476.21,1460.62,1472.25,10359808
2023-01-31,ICICIBANK,1472.25,1472.42,1458.74,1458.94,3656060
2023-02-01,ICICIBANK,1458.94,1460.45,1439.95,1441.66,4624677
2023-02-02,ICICIBANK,1441.66,1441.87,1428.55,1428.71,5372104
2023-02-03,ICICIBANK,1428.71,1429.76,1416.29,1417.46,9792948
2023-02-06,ICICIBANK,1417.46,1420.55,1405.8,1407.47,5836538
2023-02-07,ICICIBANK,1407.47,1410.19,1366.91,1369.46,3696538
2023-02-08,ICICIBANK,1369.46,1377.78,1364.55,1372.53,6433683
2023-02-09,ICICIBANK,1372.53,1372.56,1369.87,1369.89,4604223
2023-02-10,ICICIBANK,1369.89,1383.87,1367.29,1377.68,7594852
2023-02-13,ICICIBANK,1377.68,1378.77,1369.24,1371.14,9333286
2023-02-14,ICICIBANK,1371.14,1372.36,1344.09,1346.76,4196742
2023-02-15,ICICIBANK,1346.76,1347.97,1333.46,1334.01,6479326
2023-02-16,ICICIBANK,1334.01,1348.91,1330.95,1346.07,9411378
2023-02-17,ICICIBANK,1346.07,1365.21,1343.6,1362.21,9225343
2023-02-20,ICICIBANK,1362.21,1373.33,1357.54,1371.51,5141462
2023-02-21,ICICIBANK,1371.51,1424.39,1364.57,1416.73,4643642
2023-02-22,ICICIBANK,1416.73,1424.24,1408.97,1416.58,5436702
2023-02-23,ICICIBANK,1416.58,1421.38,1413.41,1417.59,8781208
2023-02-24,ICICIBANK,1417.59,1433.08,1409.27,1430.14,8345377
2023-02-27,ICICIBANK,1430.14,1440.79,1427.5,1438.52,5149981
2023-02-28,ICICIBANK,1438.52,1470.2,1432.8,1462.45,5282288
2023-03-01,ICICIBANK,1462.45,1501.92,1457.55,1500.12,4717166
2023-03-02,ICICIBANK,1500.12,1517.11,1496.26,1511.53,2701075
2023-03-03,ICICIBANK,1511.53,1536.23,1511.36,1536.07,4357509
2023-03-06,ICICIBANK,1536.07,1551.17,1534.68,1548.22,3061181
2023-03-07,ICICIBANK,1548.22,1562.31,1538.41,1552.98,7282826
